customer_id,city,segment,credit_tier,income
39737,Konya,Kurumsal,4,76070
39738,Izmir,Kurumsal,5,98060
39739,Istanbul,Bireysel,2,108566
39740,Bursa,KOBI,2,60431
39741,Ankara,Kurumsal,5,110735
39742,Izmir,KOBI,1,76019
39743,Bursa,Kurumsal,2,78760
39744,Konya,Kurumsal,5,86762
39745,Antalya,Kurumsal,3,99237
39746,Istanbul,Bireysel,4,66799
39747,Adana,Kurumsal,3,121416
39748,Ankara,KOBI,3,104435
39749,Konya,Kurumsal,4,148124
39750,Bursa,KOBI,2,107502
39751,Izmir,Kurumsal,3,114270
39752,Antalya,Bireysel,2,78653
39753,Antalya,Bireysel,2,70454
39754,Istanbul,KOBI,4,115478
39755,Antalya,Kurumsal,5,72667
39756,Istanbul,KOBI,1,116046
39757,Adana,Kurumsal,3,142663
39758,Antalya,KOBI,3,123644
39759,Bursa,Bireysel,4,114261
39760,Bursa,Kurumsal,1,106737
39761,Istanbul,KOBI,3,90401
39762,Adana,KOBI,2,97135
39763,Antalya,Kurumsal,4,85864
39764,Izmir,Kurumsal,4,67114
39765,Izmir,Kurumsal,5,100885
39766,Adana,KOBI,2,127697
39767,Antalya,Kurumsal,2,67780
39768,Antalya,Bireysel,1,134962
39769,Izmir,Bireysel,2,130429
39770,Izmir,Kurumsal,3,109924
39771,Adana,Bireysel,3,110126
39772,Adana,Kurumsal,4,95343
39773,Ankara,Bireysel,5,101050
39774,Konya,Bireysel,2,88410
39775,Bursa,KOBI,5,100790
39776,Adana,Bireysel,4,103495
39777,Antalya,Kurumsal,2,147031
39778,Antalya,Kurumsal,2,114140
39779,Konya,KOBI,2,94764
39780,Konya,Kurumsal,2,97527
39781,Adana,Kurumsal,4,82168
39782,Izmir,KOBI,3,86289
39783,Adana,Kurumsal,1,122767
39784,Ankara,Kurumsal,2,87650
39785,Antalya,Kurumsal,4,84561
39786,Antalya,Bireysel,5,85187
39787,Konya,Bireysel,2,81770
39788,Antalya,Kurumsal,3,128179
39789,Adana,Bireysel,4,103567
39790,Antalya,KOBI,2,92942
39791,Istanbul,Bireysel,4,100732
39792,Bursa,Bireysel,5,105432
39793,Istanbul,Bireysel,4,81317
39794,Konya,Kurumsal,5,65260
39795,Bursa,Kurumsal,3,133462
39796,Izmir,KOBI,1,124700
39797,Izmir,KOBI,5,109445
39798,Izmir,Kurumsal,3,122979
39799,Ankara,Kurumsal,3,147859
39800,Ankara,Bireysel,3,86614
39801,Ankara,Kurumsal,4,71999
39802,Istanbul,Kurumsal,3,116537
39803,Antalya,Bireysel,3,63329
39804,Bursa,Bireysel,5,100949
39805,Ankara,Kurumsal,3,92539
39806,Bursa,Kurumsal,3,116847
39807,Bursa,Bireysel,1,87943
39808,Antalya,Bireysel,2,129994
39809,Adana,KOBI,1,81327
39810,Bursa,Bireysel,3,117645
39811,Konya,Bireysel,3,83339
39812,Bursa,KOBI,4,113711
39813,Antalya,Kurumsal,5,74633
39814,Istanbul,Bireysel,5,99397
39815,Ankara,KOBI,3,133052
39816,Bursa,Kurumsal,5,102875
39817,Konya,Kurumsal,4,129576
39818,Ankara,Bireysel,3,99343
39819,Bursa,Bireysel,3,87373
39820,Antalya,Kurumsal,1,104299
39821,Istanbul,KOBI,3,115459
39822,Ankara,Kurumsal,2,52361
39823,Bursa,Kurumsal,3,113057
39824,Antalya,Bireysel,4,76504
39825,Antalya,Bireysel,4,70289
39826,Antalya,KOBI,3,113464
39827,Adana,KOBI,1,133462
39828,Ankara,Bireysel,1,105410
39829,Istanbul,Kurumsal,4,66114
39830,Antalya,Kurumsal,2,83235
39831,Konya,Kurumsal,3,89543
39832,Adana,Bireysel,1,104902
39833,Antalya,KOBI,4,98203
39834,Istanbul,Bireysel,3,112380
39835,Bursa,Bireysel,5,124999
39836,Antalya,Bireysel,2,108618
39837,Ankara,Kurumsal,3,122452
39838,Konya,KOBI,2,93257
39839,Adana,Bireysel,1,182397
39840,Bursa,Bireysel,4,113829
39841,Antalya,Kurumsal,2,117101
39842,Bursa,KOBI,4,143942
39843,Bursa,Kurumsal,3,102204
39844,Istanbul,KOBI,3,83862
39845,Izmir,KOBI,4,132660
39846,Adana,Bireysel,2,134128
39847,Konya,Bireysel,2,103837
39848,Istanbul,KOBI,2,143990
39849,Antalya,KOBI,4,97917
39850,Istanbul,Bireysel,2,123307
39851,Adana,KOBI,1,137888
39852,Ankara,KOBI,1,102458
39853,Ankara,Kurumsal,4,111419
39854,Adana,Bireysel,2,125650
39855,Bursa,Bireysel,3,90845
39856,Bursa,KOBI,4,79646
39857,Antalya,Bireysel,5,133324
39858,Ankara,Kurumsal,3,107669
39859,Adana,Bireysel,3,87360
39860,Konya,Kurumsal,5,102352
39861,Izmir,Kurumsal,2,112713
39862,Konya,KOBI,3,60767
39863,Ankara,Kurumsal,2,117899
39864,Izmir,Bireysel,2,110211
39865,Antalya,Bireysel,5,141377
39866,Bursa,Bireysel,4,94525
39867,Konya,KOBI,3,134427
39868,Istanbul,Kurumsal,3,98883
39869,Bursa,Kurumsal,4,103479
39870,Istanbul,Kurumsal,3,107023
39871,Izmir,Kurumsal,3,152331
39872,Istanbul,Bireysel,4,69012
39873,Konya,KOBI,2,112376
39874,Istanbul,Bireysel,3,101055
39875,Adana,KOBI,2,99286
39876,Konya,KOBI,5,114575
39877,Konya,KOBI,4,127650
39878,Istanbul,Kurumsal,3,113290
39879,Antalya,Bireysel,3,130880
39880,Adana,Bireysel,4,93725
39881,Adana,KOBI,1,98786
39882,Izmir,Bireysel,4,74978
39883,Bursa,KOBI,1,149572
39884,Adana,Bireysel,4,95332
39885,Bursa,KOBI,1,92569
39886,Antalya,Kurumsal,4,115166
39887,Ankara,Kurumsal,4,127676
39888,Adana,Bireysel,4,82697
39889,Istanbul,KOBI,4,129667
39890,Ankara,Bireysel,5,92417
39891,Izmir,Bireysel,5,135765
39892,Istanbul,Bireysel,5,86477
39893,Bursa,Bireysel,3,118386
39894,Izmir,Bireysel,2,101067
39895,Izmir,KOBI,2,71840
39896,Bursa,Kurumsal,2,64600
39897,Ankara,Bireysel,5,81426
39898,Izmir,KOBI,2,124813
39899,Izmir,KOBI,2,51421
39900,Izmir,Kurumsal,4,108348
39901,Konya,Bireysel,4,106172
39902,Ankara,KOBI,1,57942
39903,Antalya,KOBI,3,80077
39904,Istanbul,Kurumsal,4,80030
39905,Ankara,Kurumsal,3,101317
39906,Istanbul,Bireysel,3,136658
39907,Adana,Kurumsal,3,126874
39908,Izmir,Bireysel,3,90992
39909,Istanbul,Kurumsal,5,79264
39910,Antalya,KOBI,1,61040
39911,Istanbul,KOBI,2,90534
39912,Konya,Kurumsal,1,77530
39913,Konya,Bireysel,1,99096
39914,Antalya,KOBI,2,100043
39915,Izmir,Bireysel,1,88110
39916,Izmir,Kurumsal,4,88633
39917,Ankara,Kurumsal,2,82655
39918,Adana,KOBI,3,87188
39919,Bursa,Bireysel,2,135897
39920,Adana,Kurumsal,1,112945
39921,Bursa,Kurumsal,4,113283
39922,Adana,Kurumsal,3,125298
39923,Istanbul,KOBI,5,123088
39924,Ankara,Kurumsal,4,135619
39925,Antalya,Kurumsal,4,114710
39926,Bursa,Bireysel,3,105128
39927,Antalya,Kurumsal,1,85230
39928,Konya,Bireysel,4,79396
39929,Bursa,KOBI,5,122056
39930,Konya,Kurumsal,5,97223
39931,Istanbul,Bireysel,3,66003
39932,Konya,Kurumsal,3,47674
39933,Izmir,KOBI,4,153690
39934,Konya,Kurumsal,3,75351
39935,Izmir,Bireysel,1,82844
39936,Ankara,Bireysel,1,130701
39937,Izmir,KOBI,3,69785
39938,Ankara,Bireysel,4,113285
39939,Antalya,KOBI,3,145549
39940,Izmir,KOBI,4,152845
39941,Adana,KOBI,5,88813
39942,Bursa,KOBI,2,99699
39943,Bursa,Bireysel,3,90090
39944,Istanbul,KOBI,2,99551
39945,Ankara,Kurumsal,5,132456
39946,Ankara,KOBI,1,65017
39947,Bursa,Kurumsal,5,116198
39948,Bursa,KOBI,2,95112
39949,Konya,KOBI,3,134212
39950,Ankara,Bireysel,1,132885
39951,Adana,Bireysel,2,89821
39952,Izmir,Kurumsal,3,97230
39953,Konya,Bireysel,2,122319
39954,Izmir,Kurumsal,3,124583
39955,Antalya,Bireysel,3,38187
39956,Bursa,KOBI,3,122238
39957,Antalya,Bireysel,3,141162
39958,Konya,KOBI,5,106390
39959,Adana,Kurumsal,3,123754
39960,Bursa,Kurumsal,2,131968
39961,Konya,KOBI,3,105539
39962,Antalya,Bireysel,2,120355
39963,Ankara,Bireysel,4,100317
39964,Konya,KOBI,3,98695
39965,Antalya,Bireysel,1,83461
39966,Izmir,Bireysel,5,104325
39967,Izmir,KOBI,5,147171
39968,Antalya,Bireysel,3,77437
39969,Adana,KOBI,3,115421
39970,Bursa,Bireysel,4,108023
39971,Antalya,Kurumsal,5,136870
39972,Antalya,Kurumsal,1,141572
39973,Antalya,Bireysel,1,76893
39974,Izmir,KOBI,3,85644
39975,Konya,KOBI,1,87010
39976,Izmir,Kurumsal,2,87895
39977,Bursa,Bireysel,3,90038
39978,Ankara,Bireysel,3,108676
39979,Konya,Bireysel,3,78715
39980,Bursa,KOBI,2,82230
39981,Adana,Bireysel,4,80235
39982,Adana,KOBI,3,112315
39983,Istanbul,Bireysel,3,98405
39984,Ankara,Bireysel,4,93967
39985,Istanbul,KOBI,2,78953
39986,Adana,Kurumsal,5,59898
39987,Istanbul,Kurumsal,2,140788
39988,Izmir,Kurumsal,2,92781
39989,Bursa,KOBI,1,167762
39990,Adana,Bireysel,4,119319
39991,Ankara,Bireysel,1,145731
39992,Bursa,Bireysel,3,124837
39993,Istanbul,KOBI,3,103962
39994,Antalya,Bireysel,1,85058
39995,Istanbul,Bireysel,3,75579
39996,Konya,Bireysel,4,127991
39997,Ankara,Kurumsal,5,106625
39998,Istanbul,Bireysel,1,115412
39999,Istanbul,Bireysel,3,120365
40000,Bursa,KOBI,3,108899
40001,Konya,Kurumsal,4,88203
40002,Adana,KOBI,3,125317
40003,Konya,KOBI,5,95045
40004,Antalya,Kurumsal,5,102264
40005,Izmir,KOBI,4,117934
40006,Istanbul,Bireysel,4,98525
40007,Konya,KOBI,4,54553
40008,Ankara,Bireysel,3,126014
40009,Istanbul,Bireysel,3,131373
40010,Ankara,KOBI,3,54222
40011,Antalya,Bireysel,4,73917
40012,Antalya,Kurumsal,1,150596
40013,Antalya,KOBI,5,105800
40014,Adana,Bireysel,2,100088
40015,Ankara,Bireysel,3,89340
40016,Istanbul,Bireysel,5,74232
40017,Antalya,Kurumsal,5,95139
40018,Adana,Bireysel,3,124360
40019,Istanbul,Kurumsal,1,99608
40020,Ankara,KOBI,2,115257
40021,Istanbul,KOBI,4,144142
40022,Antalya,Bireysel,2,85488
40023,Bursa,Bireysel,4,107571
40024,Antalya,Bireysel,2,125109
40025,Ankara,KOBI,2,76677
40026,Bursa,KOBI,1,104451
40027,Izmir,Kurumsal,4,146808
40028,Ankara,Bireysel,1,91493
40029,Antalya,Kurumsal,4,126708
40030,Ankara,Kurumsal,5,96471
40031,Konya,Bireysel,2,144989
40032,Istanbul,KOBI,3,58863
40033,Ankara,KOBI,4,101623
40034,Ankara,KOBI,3,63028
40035,Bursa,KOBI,4,82478
40036,Izmir,Bireysel,2,82329
40037,Istanbul,KOBI,4,93326
40038,Izmir,Kurumsal,2,70292
40039,Istanbul,Bireysel,2,98206
40040,Izmir,Bireysel,3,111511
40041,Ankara,KOBI,4,61702
40042,Adana,Kurumsal,2,84126
40043,Istanbul,Bireysel,3,163524
40044,Istanbul,Kurumsal,2,108230
40045,Izmir,Bireysel,2,54556
40046,Bursa,KOBI,3,64988
40047,Antalya,Bireysel,2,105647
40048,Izmir,Kurumsal,4,102516
40049,Adana,Bireysel,4,85313
40050,Istanbul,Kurumsal,2,154832
40051,Istanbul,KOBI,5,165468
40052,Antalya,KOBI,5,93390
40053,Konya,Kurumsal,3,121823
40054,Bursa,Bireysel,1,123079
40055,Istanbul,Kurumsal,5,126396
40056,Adana,KOBI,3,83997
40057,Antalya,Kurumsal,2,148486
40058,Izmir,Bireysel,4,98285
40059,Istanbul,KOBI,5,110549
40060,Izmir,Kurumsal,3,100051
40061,Izmir,Kurumsal,5,96507
40062,Konya,KOBI,4,106960
40063,Bursa,KOBI,2,70352
40064,Konya,KOBI,5,50721
40065,Istanbul,Kurumsal,4,94665
40066,Istanbul,Kurumsal,3,77989
40067,Bursa,Bireysel,4,113687
40068,Izmir,KOBI,3,110844
40069,Adana,KOBI,2,100337
40070,Adana,KOBI,2,137039
40071,Adana,Bireysel,1,99844
40072,Istanbul,Kurumsal,3,63546
40073,Konya,KOBI,3,94408
40074,Konya,KOBI,1,129274
40075,Ankara,KOBI,4,52893
40076,Izmir,Kurumsal,2,97649
40077,Antalya,Kurumsal,3,114386
40078,Konya,Kurumsal,5,166306
40079,Istanbul,Bireysel,3,130206
40080,Antalya,KOBI,2,103315
40081,Izmir,Bireysel,2,113018
40082,Ankara,KOBI,1,52557
40083,Konya,Bireysel,3,73756
40084,Adana,Kurumsal,2,116273
40085,Konya,Bireysel,4,104029
40086,Antalya,Kurumsal,1,107218
40087,Konya,Bireysel,4,100852
40088,Konya,Kurumsal,2,99872
40089,Bursa,Bireysel,2,102573
40090,Antalya,KOBI,5,73599
40091,Istanbul,Bireysel,5,94276
40092,Adana,Bireysel,4,68897
40093,Bursa,Bireysel,5,84510
40094,Istanbul,KOBI,2,129897
40095,Adana,Kurumsal,3,95481
40096,Istanbul,Bireysel,3,114895
40097,Istanbul,Bireysel,5,102882
40098,Bursa,KOBI,3,90377
40099,Antalya,KOBI,4,74785
40100,Ankara,Bireysel,3,89998
40101,Istanbul,Bireysel,2,104579
40102,Ankara,Bireysel,3,114503
40103,Antalya,Bireysel,2,103058
40104,Adana,Bireysel,4,116237
40105,Izmir,KOBI,3,61995
40106,Istanbul,Bireysel,3,121666
40107,Konya,Bireysel,1,71793
40108,Istanbul,KOBI,3,124587
40109,Bursa,Bireysel,5,112560
40110,Bursa,Kurumsal,1,53245
40111,Bursa,Bireysel,3,118424
40112,Adana,Bireysel,5,124877
40113,Konya,Bireysel,2,131446
40114,Antalya,KOBI,3,80785
40115,Izmir,Kurumsal,3,104485
40116,Izmir,Bireysel,2,117361
40117,Bursa,Bireysel,5,118408
40118,Izmir,Kurumsal,3,110238
40119,Adana,Kurumsal,3,89334
40120,Antalya,Bireysel,2,124698
40121,Bursa,Bireysel,3,124845
40122,Antalya,Bireysel,3,96143
40123,Konya,KOBI,5,80411
40124,Adana,Kurumsal,4,81802
40125,Bursa,KOBI,4,134120
40126,Izmir,Kurumsal,4,123766
40127,Adana,KOBI,2,99499
40128,Adana,KOBI,3,95020
40129,Bursa,KOBI,4,55795
40130,Istanbul,Bireysel,3,97889
40131,Adana,KOBI,2,70222
40132,Istanbul,Bireysel,3,103974
40133,Ankara,Kurumsal,5,129631
40134,Antalya,Kurumsal,3,75488
40135,Ankara,KOBI,1,105964
40136,Ankara,Kurumsal,3,124944
40137,Adana,KOBI,2,105507
40138,Ankara,Kurumsal,1,86900
40139,Konya,KOBI,3,100259
40140,Bursa,Bireysel,5,123931
40141,Istanbul,Bireysel,4,106564
40142,Adana,KOBI,2,99915
40143,Bursa,KOBI,2,128903
40144,Antalya,KOBI,2,112872
40145,Ankara,KOBI,4,69927
40146,Bursa,KOBI,3,115785
40147,Bursa,Kurumsal,3,123738
40148,Istanbul,KOBI,2,69067
40149,Adana,Bireysel,1,43281
40150,Izmir,KOBI,3,73951
40151,Konya,KOBI,2,97437
40152,Adana,Kurumsal,3,125244
40153,Ankara,Bireysel,2,77726
40154,Bursa,Bireysel,2,113878
40155,Antalya,KOBI,2,27690
40156,Ankara,Kurumsal,3,104507
40157,Konya,Bireysel,2,89831
40158,Ankara,Bireysel,5,152464
40159,Konya,Kurumsal,2,52697
40160,Istanbul,KOBI,5,99637
40161,Istanbul,Bireysel,3,52544
40162,Istanbul,Bireysel,4,86257
40163,Izmir,Kurumsal,3,57471
40164,Adana,Bireysel,2,157519
40165,Istanbul,KOBI,3,91111
40166,Ankara,KOBI,3,94724
40167,Istanbul,Bireysel,4,98931
40168,Ankara,KOBI,1,71693
40169,Antalya,Kurumsal,2,126380
40170,Ankara,KOBI,5,116004
40171,Antalya,Bireysel,2,122948
40172,Konya,Bireysel,3,69550
40173,Adana,Kurumsal,2,128382
40174,Adana,KOBI,5,125496
40175,Antalya,Bireysel,2,94190
40176,Istanbul,Bireysel,1,122375
40177,Adana,Kurumsal,3,106816
40178,Istanbul,Bireysel,3,60150
40179,Ankara,KOBI,2,95429
40180,Ankara,Kurumsal,3,87962
40181,Adana,Bireysel,1,102135
40182,Izmir,Bireysel,4,125528
40183,Istanbul,Bireysel,4,58966
40184,Konya,Kurumsal,1,88910
40185,Adana,KOBI,3,79454
40186,Bursa,Kurumsal,2,80527
40187,Istanbul,KOBI,1,79422
40188,Istanbul,Kurumsal,3,101704
40189,Istanbul,Bireysel,2,113079
40190,Bursa,Kurumsal,1,108708
40191,Bursa,Kurumsal,4,104641
40192,Ankara,Bireysel,3,115543
40193,Izmir,KOBI,4,159508
40194,Bursa,KOBI,3,103397
40195,Izmir,KOBI,5,125528
40196,Bursa,KOBI,4,124104
40197,Istanbul,Kurumsal,3,144444
40198,Bursa,Bireysel,2,114012
40199,Bursa,Bireysel,3,78892
40200,Izmir,KOBI,2,107622
40201,Izmir,Bireysel,3,106278
40202,Bursa,KOBI,2,120379
40203,Istanbul,Bireysel,5,78165
40204,Istanbul,Kurumsal,2,131658
40205,Adana,Kurumsal,5,100130
40206,Konya,Bireysel,4,120984
40207,Ankara,Bireysel,1,107741
40208,Antalya,Bireysel,4,103064
40209,Bursa,Kurumsal,5,105846
40210,Bursa,Bireysel,4,116799
40211,Antalya,KOBI,2,148966
40212,Antalya,Bireysel,3,49565
40213,Konya,KOBI,4,113500
40214,Ankara,Bireysel,2,101099
40215,Istanbul,Kurumsal,2,95572
40216,Antalya,KOBI,4,40918
40217,Istanbul,Kurumsal,5,114505
40218,Antalya,Bireysel,4,96875
40219,Bursa,KOBI,2,79139
40220,Istanbul,Bireysel,3,101061
40221,Ankara,KOBI,5,92680
40222,Bursa,Kurumsal,2,56440
40223,Bursa,KOBI,3,102204
40224,Antalya,KOBI,1,114501
40225,Ankara,KOBI,4,86269
40226,Konya,KOBI,2,106542
40227,Istanbul,Kurumsal,3,102702
40228,Antalya,KOBI,2,126137
40229,Ankara,Kurumsal,3,97407
40230,Ankara,Kurumsal,1,120027
40231,Istanbul,Kurumsal,4,92166
40232,Adana,KOBI,1,149183
40233,Izmir,Kurumsal,2,89078
40234,Izmir,KOBI,2,82875
40235,Istanbul,Bireysel,3,97487
40236,Adana,KOBI,1,81799
40237,Adana,Bireysel,3,68783
40238,Antalya,KOBI,3,118190
40239,Istanbul,Kurumsal,4,23433
40240,Ankara,Kurumsal,3,82061
40241,Ankara,Kurumsal,3,66455
40242,Istanbul,Kurumsal,1,103554
40243,Adana,KOBI,1,45272
40244,Izmir,Kurumsal,5,113696
40245,Izmir,Kurumsal,2,116402
40246,Adana,KOBI,1,59184
40247,Adana,Kurumsal,1,104765
40248,Istanbul,KOBI,3,112901
40249,Antalya,Kurumsal,3,123507
40250,Izmir,Kurumsal,3,63276
40251,Ankara,Kurumsal,3,59760
40252,Antalya,KOBI,5,137566
40253,Bursa,Kurumsal,2,79452
40254,Ankara,Bireysel,2,86814
40255,Ankara,KOBI,1,115827
40256,Konya,Kurumsal,3,70769
40257,Antalya,Kurumsal,5,93353
40258,Konya,Kurumsal,1,122293
40259,Konya,KOBI,5,64472
40260,Bursa,Kurumsal,4,87499
40261,Istanbul,Bireysel,2,71831
40262,Adana,KOBI,3,80651
40263,Ankara,Bireysel,4,129641
40264,Ankara,Kurumsal,2,135126
40265,Antalya,KOBI,3,106445
40266,Ankara,Kurumsal,3,113305
40267,Antalya,Bireysel,3,112621
40268,Izmir,Bireysel,4,83191
40269,Adana,KOBI,4,105953
40270,Ankara,Bireysel,2,67617
40271,Istanbul,Kurumsal,3,76035
40272,Istanbul,Kurumsal,3,97829
40273,Istanbul,Kurumsal,3,73475
40274,Antalya,KOBI,5,68181
40275,Istanbul,Kurumsal,3,82202
40276,Bursa,KOBI,3,128658
40277,Izmir,KOBI,1,138928
40278,Bursa,Bireysel,2,99185
40279,Ankara,KOBI,3,114554
40280,Izmir,Bireysel,5,85912
40281,Ankara,Kurumsal,4,48358
40282,Bursa,Bireysel,3,77661
40283,Antalya,KOBI,3,92291
40284,Istanbul,KOBI,2,103524
40285,Antalya,Kurumsal,5,97475
40286,Ankara,KOBI,2,92958
40287,Istanbul,Kurumsal,3,85634
40288,Bursa,Bireysel,3,108596
40289,Konya,KOBI,4,65902
40290,Ankara,KOBI,3,120051
40291,Izmir,Bireysel,1,85341
40292,Izmir,Kurumsal,4,151677
40293,Bursa,Kurumsal,4,92117
40294,Konya,Bireysel,3,87995
40295,Izmir,Kurumsal,1,85932
40296,Ankara,KOBI,4,88244
40297,Bursa,Kurumsal,3,115180
40298,Izmir,Bireysel,1,98943
40299,Antalya,Kurumsal,4,124677
40300,Antalya,Bireysel,3,111610
40301,Konya,Bireysel,2,100787
40302,Izmir,Bireysel,2,109323
40303,Izmir,KOBI,3,129908
40304,Adana,Kurumsal,4,116417
40305,Izmir,Kurumsal,3,107013
40306,Konya,Kurumsal,3,110568
40307,Bursa,Kurumsal,5,71182
40308,Istanbul,Bireysel,3,164292
40309,Bursa,Bireysel,1,113203
40310,Izmir,Bireysel,4,115697
40311,Konya,Kurumsal,2,99282
40312,Bursa,Bireysel,4,42560
40313,Bursa,Kurumsal,4,93366
40314,Bursa,KOBI,1,101898
40315,Bursa,Kurumsal,4,79429
40316,Bursa,Bireysel,1,79211
40317,Istanbul,KOBI,3,91518
40318,Istanbul,Bireysel,3,119288
40319,Antalya,KOBI,4,131393
40320,Konya,KOBI,2,104274
40321,Bursa,Kurumsal,4,85815
40322,Bursa,Bireysel,4,90940
40323,Bursa,KOBI,1,102488
40324,Istanbul,Kurumsal,2,105450
40325,Antalya,Kurumsal,4,110873
40326,Ankara,Kurumsal,2,89016
40327,Antalya,KOBI,4,113232
40328,Bursa,KOBI,4,111255
40329,Bursa,Bireysel,3,90122
40330,Adana,KOBI,4,57012
40331,Adana,Kurumsal,4,77876
40332,Ankara,Kurumsal,5,139189
40333,Konya,Bireysel,4,57660
40334,Ankara,KOBI,3,132938
40335,Adana,KOBI,3,56785
40336,Bursa,KOBI,3,80671
40337,Bursa,Bireysel,2,90632
40338,Bursa,KOBI,1,144557
40339,Bursa,Bireysel,5,100653
40340,Adana,Bireysel,3,94649
40341,Ankara,Kurumsal,2,76616
40342,Konya,Kurumsal,3,113049
40343,Adana,Kurumsal,5,87182
40344,Istanbul,KOBI,2,94274
40345,Konya,Bireysel,5,91041
40346,Istanbul,Kurumsal,2,117996
40347,Konya,KOBI,3,119044
40348,Antalya,Kurumsal,3,77740
40349,Istanbul,Kurumsal,4,84318
40350,Adana,Kurumsal,5,81853
40351,Konya,KOBI,2,104583
40352,Bursa,Bireysel,2,122667
40353,Izmir,Kurumsal,5,104916
40354,Adana,Kurumsal,4,45233
40355,Istanbul,Kurumsal,4,118993
40356,Istanbul,Kurumsal,3,66275
40357,Antalya,Bireysel,2,82118
40358,Antalya,KOBI,3,104960
40359,Konya,Kurumsal,3,97902
40360,Istanbul,Bireysel,1,121818
40361,Konya,KOBI,2,84731
40362,Izmir,KOBI,4,75834
40363,Izmir,Bireysel,3,92208
40364,Ankara,KOBI,4,124425
40365,Izmir,Kurumsal,3,115741
40366,Ankara,KOBI,3,102178
40367,Istanbul,KOBI,2,133149
40368,Istanbul,Bireysel,5,128621
40369,Adana,Kurumsal,1,119712
40370,Izmir,Bireysel,2,70550
40371,Adana,Kurumsal,2,119580
40372,Izmir,Bireysel,4,94941
40373,Adana,Bireysel,3,90126
40374,Konya,KOBI,4,82936
40375,Ankara,KOBI,2,95707
40376,Adana,Bireysel,3,84356
40377,Izmir,Kurumsal,4,104243
40378,Antalya,Bireysel,2,95676
40379,Istanbul,Bireysel,4,105513
40380,Ankara,Kurumsal,2,113831
40381,Ankara,Kurumsal,2,92640
40382,Bursa,Bireysel,4,81567
40383,Adana,Bireysel,1,49839
40384,Istanbul,Bireysel,2,119266
40385,Antalya,Bireysel,4,101969
40386,Bursa,Kurumsal,4,95595
40387,Istanbul,KOBI,3,129297
40388,Antalya,Kurumsal,4,67786
40389,Izmir,Bireysel,5,101405
40390,Istanbul,Kurumsal,1,75898
40391,Konya,KOBI,5,116400
40392,Konya,Kurumsal,4,44346
40393,Konya,Kurumsal,2,120100
40394,Antalya,Bireysel,5,119066
40395,Ankara,Bireysel,3,76924
40396,Adana,Bireysel,4,101658
40397,Istanbul,Kurumsal,4,77461
40398,Konya,Bireysel,1,110689
40399,Antalya,KOBI,4,120505
40400,Ankara,Kurumsal,3,74875
40401,Istanbul,Bireysel,3,67581
40402,Adana,Bireysel,1,127410
40403,Istanbul,Bireysel,3,148529
40404,Izmir,Kurumsal,4,112361
40405,Konya,Bireysel,3,114211
40406,Adana,Bireysel,2,91698
40407,Ankara,Kurumsal,3,104500
40408,Izmir,Kurumsal,3,108768
40409,Izmir,KOBI,1,95435
40410,Konya,Kurumsal,4,133746
40411,Ankara,Kurumsal,2,104418
40412,Konya,Kurumsal,1,107640
40413,Antalya,KOBI,3,95950
40414,Ankara,Bireysel,4,98491
40415,Istanbul,Bireysel,2,130467
40416,Istanbul,KOBI,2,103647
40417,Izmir,KOBI,5,104232
40418,Antalya,Kurumsal,4,104555
40419,Adana,KOBI,2,90887
40420,Bursa,Kurumsal,3,64801
40421,Bursa,Bireysel,1,139314
40422,Ankara,KOBI,4,126707
40423,Adana,KOBI,3,131226
40424,Bursa,KOBI,2,73187
40425,Istanbul,KOBI,3,136123
40426,Adana,Kurumsal,3,149171
40427,Istanbul,KOBI,4,126120
40428,Istanbul,Kurumsal,1,141195
40429,Konya,Kurumsal,4,119946
40430,Istanbul,Bireysel,2,78834
40431,Istanbul,KOBI,5,112690
40432,Antalya,Kurumsal,5,74491
40433,Konya,Kurumsal,5,85065
40434,Istanbul,KOBI,2,107907
40435,Konya,KOBI,2,104550
40436,Adana,KOBI,2,111576
40437,Ankara,KOBI,4,55197
40438,Adana,Bireysel,4,96144
40439,Ankara,Bireysel,2,113724
40440,Ankara,Bireysel,2,118709
40441,Antalya,Bireysel,1,120344
40442,Antalya,KOBI,5,106281
40443,Istanbul,Kurumsal,1,90519
40444,Ankara,KOBI,3,112536
40445,Konya,Bireysel,4,92507
40446,Ankara,Bireysel,2,122526
40447,Konya,Bireysel,3,110682
40448,Antalya,Bireysel,4,98456
40449,Bursa,Kurumsal,4,80775
40450,Konya,Bireysel,2,127986
40451,Adana,Kurumsal,4,113976
40452,Bursa,Bireysel,1,152574
40453,Bursa,Bireysel,3,113155
40454,Ankara,Kurumsal,3,115247
40455,Ankara,KOBI,2,63368
40456,Bursa,Kurumsal,2,107762
40457,Izmir,Kurumsal,3,92086
40458,Antalya,Kurumsal,1,120660
40459,Izmir,Bireysel,2,108367
40460,Bursa,KOBI,5,124631
40461,Adana,Kurumsal,3,153314
40462,Izmir,Bireysel,4,80040
40463,Izmir,Bireysel,4,123667
40464,Ankara,KOBI,3,117089
40465,Bursa,Bireysel,2,149482
40466,Adana,Kurumsal,2,117634
40467,Istanbul,KOBI,4,115035
40468,Bursa,KOBI,3,121286
40469,Adana,Kurumsal,2,123031
40470,Antalya,Bireysel,5,136359
40471,Bursa,Kurumsal,5,79515
40472,Adana,Bireysel,5,90191
40473,Istanbul,Kurumsal,3,143382
40474,Izmir,KOBI,3,51032
